name,line,column,file
keys,126,8,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,126,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
K_RIGHT,126,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform,126,33,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
right,126,33,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
WIDTH,126,50,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform,127,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
x,127,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform_speed,127,23,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
move_bonuses,130,1,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus,131,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonuses,131,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus,132,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
y,132,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus,133,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
colliderect,133,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform,133,30,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
effect,134,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
random,134,22,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
choice,134,22,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
effect,135,16,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform_speed,136,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
effect,137,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform,138,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
width,138,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus_timer,139,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,139,27,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
time,139,27,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
get_ticks,139,27,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonuses,140,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
remove,140,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus,140,28,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus,141,14,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
top,141,14,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
HEIGHT,141,26,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonuses,142,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
remove,142,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus,142,28,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
update_bonus,145,1,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform_speed,146,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform,146,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
active_bonus,146,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
active_bonus,147,8,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,147,39,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
time,147,39,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
get_ticks,147,39,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus_timer,147,65,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
active_bonus,148,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform_speed,149,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
active_bonus,150,10,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,150,40,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
time,150,40,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
get_ticks,150,40,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bonus_timer,150,66,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
active_bonus,151,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform,152,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
width,152,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
reset_ball,155,1,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball,156,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
x,156,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball,157,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
y,157,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball_dx,158,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball_dy,158,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball_dx,159,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
random,159,19,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
choice,159,19,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball_dy,160,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
next_level,163,1,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
level,164,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bricks,164,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
level,165,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
level,166,8,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
level,167,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bricks,168,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
create_bricks,168,14,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
level,168,28,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
reset_ball,169,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
running,172,1,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
running,173,7,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
keys,174,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,174,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
key,174,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
get_pressed,174,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,175,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,175,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,175,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
get,175,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,176,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
type,176,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,176,26,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
QUIT,176,26,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
running,177,13,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,180,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
type,180,12,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,180,26,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
KEYDOWN,180,26,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,181,16,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
key,181,16,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,181,29,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
K_1,181,29,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform_color,182,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
RED,182,34,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,183,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
key,183,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,183,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
K_2,183,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform_color,184,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
BLUE,184,34,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,185,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
key,185,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,185,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
K_3,185,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform_color,186,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
GREEN,186,34,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,187,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
key,187,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,187,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
K_4,187,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball_color,188,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
CYAN,188,30,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,189,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
key,189,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,189,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
K_5,189,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball_color,190,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
PURPLE,190,30,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,191,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
key,191,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,191,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
K_6,191,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball_color,192,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
YELLOW,192,30,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
event,193,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
key,193,18,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,193,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
K_0,193,31,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
platform_color,194,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
WHITE,194,34,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
ball_color,195,17,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
WHITE,195,30,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
move_platform,198,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
keys,198,19,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
move_ball,199,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
move_bonuses,200,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
update_bonus,201,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
lives,204,8,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
bricks,204,26,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
next_level,205,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
lives,208,8,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
running,209,9,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
draw_game,212,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,213,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
display,213,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
flip,213,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
clock,214,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
tick,214,5,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,216,1,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
quit,216,1,data/repos/Antiris/Arcanoid_bonus/game/Arcanoid.py
pygame,1,8,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
random,2,8,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,5,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
init,5,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WIDTH,8,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
HEIGHT,8,8,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
screen,9,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,9,10,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
display,9,10,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
set_mode,9,10,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WIDTH,9,35,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
HEIGHT,9,42,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,10,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
display,10,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
set_caption,10,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WHITE,13,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
BLACK,14,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
YELLOW,15,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ORANGE,16,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
GREEN,17,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
platform,20,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,20,12,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
Rect,20,12,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WIDTH,20,24,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
HEIGHT,20,41,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
platform_speed,21,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
platform_color,22,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WHITE,22,18,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball,24,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,24,8,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
Rect,24,8,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WIDTH,24,20,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
HEIGHT,24,37,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball_dx,25,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball_dy,25,10,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball_color,26,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WHITE,26,14,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
brick_width,28,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
brick_height,28,14,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
bricks,29,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,29,11,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
Rect,29,11,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
x,29,23,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
y,29,26,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
brick_width,29,29,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
brick_height,29,42,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
y,30,15,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
range,30,20,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
x,30,43,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
range,30,48,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WIDTH,30,58,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
lives,33,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
score,34,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
level,35,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
max_level,36,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
font,37,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,37,8,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
font,37,8,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
Font,37,8,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
bonuses,40,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
bonus_effects,41,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
bonus_timers,42,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
reset_ball_and_platform,45,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball_dx,46,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball_dy,46,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball,47,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
x,47,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball,47,13,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
y,47,13,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WIDTH,47,22,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
HEIGHT,47,34,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball_dx,48,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
random,48,15,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
choice,48,15,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball_dy,49,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
platform,50,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
x,50,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WIDTH,50,18,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
platform,50,31,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
width,50,31,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
draw_game,53,1,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
screen,54,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
fill,54,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
BLACK,54,17,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,55,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
draw,55,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
rect,55,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
screen,55,22,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
platform_color,55,30,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
platform,55,46,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,56,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
draw,56,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ellipse,56,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
screen,56,25,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball_color,56,33,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
ball,56,45,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
brick,57,9,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
bricks,57,18,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,58,9,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
draw,58,9,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
rect,58,9,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
screen,58,26,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WHITE,58,34,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
brick,58,41,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
bonus,59,9,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
bonuses,59,18,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
pygame,60,9,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
draw,60,9,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
rect,60,9,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
screen,60,26,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
YELLOW,60,34,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
bonus,60,42,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
score_text,62,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
font,62,18,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
render,62,18,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
score,62,43,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WHITE,62,58,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
lives_text,63,5,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
font,63,18,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
render,63,18,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
lives,63,45,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
WHITE,63,60,data/repos/Antiris/Arcanoid_bonus/game/Arcaniod-2.0.py
